audio_path,text,emotion,split
Session1/sentences/wav/Ses01M_impro03/Ses01M_impro03_F002.wav,Why?,0,train
Session1/sentences/wav/Ses01M_impro03/Ses01M_impro03_F003.wav,Is she on the run?,0,train
Session1/sentences/wav/Ses01M_impro03/Ses01M_impro03_F004.wav,"Oh, she just needs to marry you.",0,train
Session1/sentences/wav/Ses01M_impro03/Ses01M_impro03_F005.wav,That's incredible. That's awesome. Where's she from?  Maybe you can get a dual citizenship.,0,train
Session1/sentences/wav/Ses01M_impro03/Ses01M_impro03_F006.wav,That's so cool. Uh huh.,0,train
Session1/sentences/wav/Ses01M_impro03/Ses01M_impro03_F007.wav,[LAUGHTER] Why did she pick you? Where were you?,0,train
Session1/sentences/wav/Ses01M_impro03/Ses01M_impro03_F008.wav,You were at a party? And she's like hey. You seem unattached she's like.,0,train
Session1/sentences/wav/Ses01M_impro03/Ses01M_impro03_F009.wav,That's unbelievable... Yeah.,0,train
Session1/sentences/wav/Ses01M_impro03/Ses01M_impro03_F010.wav,Well I've known people who have done this before. Yeah.  You just- it's really fun actually 'cause you have like a fake engagement party and all your friends come over and like...,0,train
Session1/sentences/wav/Ses01M_impro03/Ses01M_impro03_F011.wav,"Yeah. Yeah. And then yeah, and then you know like you could like you could do like like sock her for a lot of money",0,train
Session1/sentences/wav/Ses01M_impro03/Ses01M_impro03_F012.wav,"Like make her rent the apartment that you two have to live together in, you know. And you won't pay any rent or you pay like, a hundred bucks a month or something.",0,train
Session1/sentences/wav/Ses01M_impro03/Ses01M_impro03_F013.wav,Yeah.,0,train
Session1/sentences/wav/Ses01M_impro03/Ses01M_impro03_F014.wav,"Dude, you lucked out.",0,train
Session1/sentences/wav/Ses01M_impro03/Ses01M_impro03_F015.wav,"Yeah.  My colors are blush and beige what is it, do you know?",0,train
Session1/sentences/wav/Ses01M_impro03/Ses01M_impro03_F016.wav,Oh I don't know. [LAUGHTER],0,train
Session1/sentences/wav/Ses01M_impro03/Ses01M_impro03_F017.wav,I don't know get it in cash.,3,train
Session1/sentences/wav/Ses01M_impro03/Ses01M_impro03_F018.wav,Yeah.,3,train
Session1/sentences/wav/Ses01M_impro03/Ses01M_impro03_F019.wav,How exciting. You should have a wedding on the beach.,0,train
Session1/sentences/wav/Ses01M_impro03/Ses01M_impro03_F020.wav,"Yeah, at night.",0,train
Session1/sentences/wav/Ses01M_impro03/Ses01M_impro03_F021.wav,"Oh yeah, absolutely, absolutely.",3,train
Session1/sentences/wav/Ses01M_impro03/Ses01M_impro03_F022.wav,How exciting.  You should make her bring all your friends too.,0,train
Session1/sentences/wav/Ses01M_impro03/Ses01M_impro03_F023.wav,[GARBAGE] She's got to be loaded.  fifty thousand dollars.  That's incredible.,0,train
Session1/sentences/wav/Ses01M_impro03/Ses01M_impro03_F024.wav,Incredible.,0,train
Session1/sentences/wav/Ses01M_impro03/Ses01M_impro03_F025.wav,"you're a lucky, lucky, lucky man.",0,train
Session1/sentences/wav/Ses01M_impro03/Ses01M_impro03_F026.wav,"Oh, totally. Yeah.",0,train
Session1/sentences/wav/Ses01M_impro03/Ses01M_impro03_M000.wav,The craziest thing just happened to me.,0,train
Session1/sentences/wav/Ses01M_impro03/Ses01M_impro03_M001.wav,This girl; she just offered me fifty thousand dollars to marry her.,0,train
Session1/sentences/wav/Ses01M_impro03/Ses01M_impro03_M003.wav,"Well, she's not a citizen so she wants to get a visa.",3,train
Session1/sentences/wav/Ses01M_impro03/Ses01M_impro03_M004.wav,"No, no, no, no, no, no she just... she's not a citizen but she wants her visa, yeah. She's going to pay me fifty thousand dollars to marry her and stay married to her for two years.",0,train
Session1/sentences/wav/Ses01M_impro03/Ses01M_impro03_M005.wav,That's like twenty five thousand dollar a year for doing nothing. Isn't that awesome?,0,train
Session1/sentences/wav/Ses01M_impro03/Ses01M_impro03_M006.wav,"She's actually from England, I think.  Well she- she spoke English but she had an accent. I didn't even ask.",3,train
Session1/sentences/wav/Ses01M_impro03/Ses01M_impro03_M007.wav,"Fifty thousand dollars. Fifty thousand dollars. I was just out... I just... she's - well, she's a friend of friend but like...",0,train
Session1/sentences/wav/Ses01M_impro03/Ses01M_impro03_M008.wav,"Yeah.  Can you believe that? Yeah, she's like hey, I'm like sure I'll do it, I don't care. Yeah. I'm like fifty thousand dollars, I'd totally do it for fifty thousand dollars. But the only thing is that's kind of like illegal. So like I could go to jail probably for a long if I get caught, but...",0,train
Session1/sentences/wav/Ses01M_impro03/Ses01M_impro03_M010.wav,It's like I'm really going to get married. We'll have like the whole thing.,0,train
Session1/sentences/wav/Ses01M_impro03/Ses01M_impro03_M011.wav,"Oh, good. [LAUGHTER]",0,train
Session1/sentences/wav/Ses01M_impro03/Ses01M_impro03_M012.wav,I know. What do you think I should-,0,train
Session1/sentences/wav/Ses01M_impro03/Ses01M_impro03_M013.wav,Oh good idea.,0,train
Session1/sentences/wav/Ses01M_impro03/Ses01M_impro03_M014.wav,Yeah.  Make her like open the bank account and stuff too.,3,train
Session1/sentences/wav/Ses01M_impro03/Ses01M_impro03_M015.wav,It's a good idea.,0,train
Session1/sentences/wav/Ses01M_impro03/Ses01M_impro03_M016.wav,I know.  Also I get to like plan the wedding now too. That will be fun.,0,train
Session1/sentences/wav/Ses01M_impro03/Ses01M_impro03_M017.wav,"Something blue, something new, something... no I don't know. [LAUGHTER] So yeah, wonder if she's going to pay me up front but do you think it's bad though, do you think they're going to like track the money or something?",0,train
Session1/sentences/wav/Ses01M_impro03/Ses01M_impro03_M018.wav,Just cash hardcore.,3,train
Session1/sentences/wav/Ses01M_impro03/Ses01M_impro03_M019.wav,What should we do?  Where should we get married? We should have party.,0,train
Session1/sentences/wav/Ses01M_impro03/Ses01M_impro03_M020.wav,"Yeah, like a big like- A wedding on the beach, that would be nice.",0,train
Session1/sentences/wav/Ses01M_impro03/Ses01M_impro03_M021.wav,And then we can honeymoon.  I want to go tropical though like Bahamas- --or like Tahiti or something. I just want to like beach and like drink.,3,train
Session1/sentences/wav/Ses01M_impro03/Ses01M_impro03_M022.wav,I'll make her pay for that.  I hear she's like totally wealthy. She's like royalty- --or something like and- --whatever like removed or something but yeah.,0,train
Session1/sentences/wav/Ses01M_impro03/Ses01M_impro03_M023.wav,I'm going to marry a blue blood. [LAUGHTER],0,train
Session1/sentences/wav/Ses01M_impro03/Ses01M_impro03_M024.wav,Will you help me plan?,0,train
Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_F000.wav,You're the only one who still loves his parents.,3,train
Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_F001.wav,It's not so bad; it's a good thing.,3,train
Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_F002.wav,"[BREATHING] You know, it's lovely here.  The air is sweet.",3,train
Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_F003.wav,"I'm not sorry, no. But I'm...I can't stay.",3,train
Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_F004.wav,"For one thing, your mother much as told me to go.",3,train
Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_F005.wav,"And then, you.  You've been kind of...",3,train
Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_F006.wav,Sort of embarrassed ever since I got here.,3,train
Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_F007.wav,I knew they would.,3,train
Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_F008.wav,"Well sure, from your mother's point of view.  Why else would I come?",3,train
Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_F009.wav,"I, umm. I guess, I guess that's kind of why I came.",3,train
Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_F010.wav,[BREATHING],0,train
Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_F011.wav,[LAUGHTER],0,train
Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_F012.wav,[LAUGHTER],0,train
Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_F013.wav,No. No,0,train
Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_F014.wav,"Chris, I've been ready a long, long, time.",3,train
Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_F015.wav,I almost got married two years ago.,3,train
Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_F016.wav,You started to write me.,3,train
Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_F017.wav,Every day since.,0,train
Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_F019.wav,beating around the bush.,0,train
Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_F020.wav,"I will never forgive you.  All I'd done was sit around wondering if I was crazy waiting so long, wondering if you were thinking about me.",0,train
Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_F021.wav,Not like that you're not.,0,train
Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_F022.wav,"Like Larry's brother.  Do it like you, Chris.",3,train
Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_F028.wav,"Yeah, sure.",3,train
Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_F029.wav,How many?,3,train
Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_F030.wav,"Aw, geez.",1,train
Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_F031.wav,Mmhmm.,3,train
Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_F035.wav,What would I do with a fortune?,0,train
Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_M000.wav,"I know.  It kind of went out of style, didn't it?",3,train
Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_M001.wav,You're not sorry you came.,3,train
Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_M003.wav,Well.,3,train
Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_M004.wav,What?,3,train
Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_M005.wav,Well I was kind of planning of sneaking up on you over the course of a week or so.  They just take it for granted that we're all set.,3,train
Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_M008.wav,"I love you. Annie, I love you.",0,train
Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_M009.wav,"I don't really have any imagination, that's all I know how to say.",0,train
Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_M010.wav,"Am I embarrassing you? Are you - See, I didn't want to do it here with this yard, on this porch.  I wanted it to be somewhere new, some place fresh for both of us.",0,train
Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_M015.wav,Why didn't you let me know?,0,train
Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_M016.wav,Give me a...,0,train
Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_M017.wav,Give me a kiss.,0,train
Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_M019.wav,"Oh Annie, we are going to live now.  I am going to make you so happy.",0,train
Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_M020.wav,I kissed you.,0,train
Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_M021.wav,"Hey, let's drive some place.  Huh?  Let's get out of here.",1,train
Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_M022.wav,No it's nothing like that. It's-,1,train
Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_M023.wav,Yeah.  I suppose I have been. But it's going from me.,1,train
Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_M024.wav,I don't even know how to start.,1,train
Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_M025.wav,"It's just all mixed up with so many other things, you know?  You know overseas I was in command of a company?",1,train
Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_M026.wav,Well I lost them.,1,train
Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_M027.wav,Pretty much all.,1,train
Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_M028.wav,You can't just toss off a thing like that because they weren't just men. You know?,1,train
Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_M029.wav,"Like for instance, there was this one time it had been raining for several days and this kid he just came up to me and he gave me his last pair of dry socks.  He just put them in my pocket.  That's a little thing, you know, but that's what kind of guys I had.",1,train
Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_M030.wav,"They didn't die, they killed themselves for each other.  I mean that, exactly.  Just a little more selfish and they would all be here today.",1,train
Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_M032.wav,"To bring that on to the earth again, you know, is like some kind of monument and I thought I would just make a difference to them.",1,train
Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_M033.wav,"But then I came home and it was incredible, you know?  The whole thing was just kind of this random bus accident.  You know, I went back to the rat race again, I went to work.",1,train
Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_M036.wav,And I didn't want any of it. I guess that included you.,1,train
Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_M037.wav,I just want you to know Annie.,3,train
Session1/sentences/wav/Ses01M_impro01/Ses01M_impro01_F000.wav,Next.,2,train
Session1/sentences/wav/Ses01M_impro01/Ses01M_impro01_F001.wav,My window is open.,2,train
Session1/sentences/wav/Ses01M_impro01/Ses01M_impro01_F007.wav,"No, I need your ID to give you a second ID.",2,train
Session1/sentences/wav/Ses01M_impro01/Ses01M_impro01_F008.wav,It's really simple if you have a problem with it... Maybe you should--,2,train
Session1/sentences/wav/Ses01M_impro01/Ses01M_impro01_F011.wav,What do you expect me to do?,2,train
Session1/sentences/wav/Ses01M_impro01/Ses01M_impro01_F012.wav,Probably.,2,train
Session1/sentences/wav/Ses01M_impro01/Ses01M_impro01_F019.wav,Don't raise your voice with me.,2,train
Session1/sentences/wav/Ses01M_impro01/Ses01M_impro01_F020.wav,Don't talk to me like I'm a child.,2,train
Session1/sentences/wav/Ses01M_impro01/Ses01M_impro01_F021.wav,Do you know how long I've been working here? How long have you lived in California?,2,train
Session1/sentences/wav/Ses01M_impro01/Ses01M_impro01_F022.wav,"Maybe you never been to the D.M.V. before, maybe you should get back in line.  You know what?  sit in line again and if you get my number ask for different one.",2,train
Session1/sentences/wav/Ses01M_impro01/Ses01M_impro01_F024.wav,Uh huh.  I didn't come here get in yelling match either.,3,train
Session1/sentences/wav/Ses01M_impro01/Ses01M_impro01_F025.wav,They don't pay me enough to deal people like you.,3,train
Session1/sentences/wav/Ses01M_impro01/Ses01M_impro01_M003.wav,"Yes, Jones.",3,train
Session1/sentences/wav/Ses01M_impro01/Ses01M_impro01_M010.wav,"No, I don't have a passport.",3,train
Session1/sentences/wav/Ses01M_impro01/Ses01M_impro01_M020.wav,Did you even look at the form?  I filled it out all these questions--,2,train
Session1/sentences/wav/Ses01M_impro01/Ses01M_impro01_M025.wav,I am not...I'm not getting to back that line.,2,train
Session1/sentences/wav/Ses01M_impro01/Ses01M_impro01_M030.wav,Why?,2,train
Session1/sentences/wav/Ses01M_impro01/Ses01M_impro01_M031.wav,"Why, because I'm sick of talking to you.",2,train
Session1/sentences/wav/Ses01M_impro01/Ses01M_impro01_M032.wav,"'Cause you're obviously not talking to me, you're just yelling at me, berating me and telling me I can't fill out forms right.",2,train
Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_F000.wav,Well Vegas was awesome.,0,train
Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_F001.wav,"And, um, I got married.",0,train
Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_F002.wav,Yeah.  In the old town part.,0,train
Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_F004.wav,Um- Yes.  It was very romantic.,0,train
Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_F005.wav,It was at the slot machines.,0,train
Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_F006.wav,"Uhuh, uhuh.  He won big and he-and he realized that the only thing that would make it better was me as his bride.",0,train
Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_F008.wav,"Yeah.  Well.  You know, because he's leaving the next day.",0,train
Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_F009.wav,But we're going to have a honeymoon cruise.,0,train
Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_F010.wav,Oh.  I hadn't even thought about that.,0,train
Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_F012.wav,Oh.  Totally.,0,train
Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_F013.wav,I guess I'll-  I guess I'll have an internet husband.[LAUGHTER],0,train
Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_F015.wav,"Yeah, so [LAUGHTER] He's calling me now",0,train
Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_F016.wav,"He likes to keep tabs, you know.",0,train
Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_F017.wav,"Uh, I think seven hundred and fifty dollars.",3,train
Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_F018.wav,Penny slots. That's what he plays.,3,train
Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_F019.wav,Yeah.,3,train
Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_F021.wav,Yeah.  We played Wheel of Fortune pennies.  It's like a giant thing with like-,0,train
Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_F022.wav,Fifty bucks. Mmhmm.,3,train
Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_F023.wav,Yeah.,3,train
Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_F024.wav,Well so now we're married. We have cat children.,0,train
Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_F025.wav,"We renamed Brenda, Lumber Janet.",0,train
Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_F026.wav,She needs a new name each state that we go into. [LAUGHTER],0,train
Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M000.wav,So what's up?  What's new?,3,train
Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M001.wav,Yeah.  I heard.,3,train
Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M003.wav,Who did you marry?,0,train
Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M006.wav,He turned to you and was like...,3,train
Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M007.wav,[LAUGHTER] That's really romantic.,0,train
Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M008.wav,Yeah.,3,train
Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M009.wav,"Does that mean that you're going to get citizenship, too, in- in England or whatever?",3,train
Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M011.wav,Yeah.  But he'll have like a long visa.  Can you go visit then for a long time?,3,train
Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M013.wav,Like you need another one of those.[LAUGHTER],0,train
Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M014.wav,Is that your phone?,0,train
Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M015.wav,He loves you.,0,train
Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M016.wav,How much did he win at the slot?,3,train
Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M019.wav,I'm a big fan of the Wheel of Fortune quarters. But it just costs so much.  I don't know.,3,train
Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M020.wav,"But the pennies always get you because you end up spending like, you know, fifty bucks.",3,train
Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M021.wav,"like, wait, but it's just pennies.  You're like, wait a minute I'm on to you.",3,train
Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M022.wav,Awesome.,0,train
Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M023.wav,[LAUGHTER] Cat babies.,0,train
Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M024.wav,That's fair enough.,3,train
Session1/sentences/wav/Ses01F_impro01/Ses01F_impro01_F000.wav,Excuse me.,3,train
Session1/sentences/wav/Ses01F_impro01/Ses01F_impro01_F001.wav,Yeah.,3,train
Session1/sentences/wav/Ses01F_impro01/Ses01F_impro01_F002.wav,Is there a problem?,3,train
Session1/sentences/wav/Ses01F_impro01/Ses01F_impro01_F005.wav,Well what's the problem?  Let me change it.,3,train
Session1/sentences/wav/Ses01F_impro01/Ses01F_impro01_F012.wav,That's out of control.,2,train
Session1/sentences/wav/Ses01F_impro01/Ses01F_impro01_F014.wav,"Clearly.  You know, do you have like a supervisor or something?",3,train
Session1/sentences/wav/Ses01F_impro01/Ses01F_impro01_M011.wav,I don't understand why this is so complicated for people when they get here.  It's just a simple form.  I just need an ID.,2,train
Session1/sentences/wav/Ses01F_impro01/Ses01F_impro01_M013.wav,Yeah.  Do you want to see my supervisor?  Huh? Yeah.  Do you want to see my supervisor?  Fine.  I'll be right back.,2,train
Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_F008.wav,Flight seven fourteen.,2,train
Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_F009.wav,"Am I going to be getting, like, free tickets, free mileage. When can I expect my bag here?",2,train
Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_F011.wav,Is this a joke?,2,train
Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_F012.wav,"Are there candid cameras?  Is this that movie? There's that show, right?  Airplane, airline.",2,train
Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_F014.wav,"You're kidding me, this is a joke.",2,train
Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_F015.wav,Do you have any idea-- fifty dollars?  That's supposed to replace everything that I have?  Do you understand how much I have packed in there? Not only does it have sentimental value; it can't be replaced like that.  It was incredibly expensive.,2,train
Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_F016.wav,We flew in from Paris.  I've been shopping for three weeks.,2,train
Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_F017.wav,I don't care what you're freaking sign says.  Somebody- Somebody needs to replace everything I've got there and give me money for my inconvenience.,2,train
Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_F018.wav,Do you understand who my husband is?,2,train
Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_F019.wav,"If you're- if you're- if you're looking for a lawsuit, baby, you've found it.",2,train
Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_F020.wav,Oh-Oh.  It's a gift.  You're-You're helping me out here?,2,train
Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_F021.wav,You are cruising for a bruising.  You are in so much trouble.,2,train
Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_F022.wav,Who's in charge?  Who is the president of Jet Blue?,2,train
Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_F023.wav,Because I probably know him.,2,train
Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_F024.wav,Yeah.,2,train
Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_F025.wav,"I don't want money, I want my clothes.",2,train
Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_F026.wav,What's your name?,2,train
Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_F028.wav,Okay.  I'll do that.,2,train
Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_F029.wav,I don't think you have done everything you could do because I don't have my bag here yet.,2,train
Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_F030.wav,A letter? I'll make a personal phone call.,2,train
Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_M000.wav,Hi.  Thanks for waiting.,3,train
Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_M001.wav,Can I help you?,0,train
Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_M002.wav,Uh huh.,0,train
Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_M003.wav,Okay.,3,train
Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_M004.wav,Okay.,3,train
Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_M005.wav,Okay.  Great.  I'm really sorry that you had to do that.  What's your last name?  Let's start there.,3,train
Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_M006.wav,Okay.,3,train
Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_M007.wav,all right- okay.  And you lost your bag? Is that- that the issue?,3,train
Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_M008.wav,Uh-huh.,3,train
Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_M009.wav,"Yeah. Yeah, I don't see- I don't see any--",3,train
Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_M010.wav,"I don't see any record of it, and I-usually when I don't see a record of it, that means um-",3,train
Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_M011.wav,"we've mistakenly lost your baggage.  We're very sorry.  On behalf of Jet Blue I would like to apologize for any inconvenience.  I am allowed to issue you a fifty dollar gift card which you can use any future flights you want to take with us.  I'm very sorry, once again...",3,train
Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_M012.wav,"for such an inconvenience and your bag, but",3,train
Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_M013.wav,Yeah.,3,train
Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_M014.wav,"No, no.",3,train
Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_M015.wav,"No, no.  This is real.",3,train
Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_M016.wav,"No.  I'm just giving you money, the bag is gone.  If it's not here, I'm really sorry there is nothing I can do because...",3,train
Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_M017.wav,this is the only track record that we have and if it's not listed here then it's probably not anywhere.,3,train
Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_M019.wav,Yes.,3,train
Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_M020.wav,I know.,3,train
Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_M022.wav,Okay. Calm-,3,train
Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_M023.wav,"Actually, we are not necessarily liable to give you- to even give you this fifty dollars so... it's actually- it's actually really",3,train
Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_M024.wav,"We are actually not even allowed--  you know, like we don't have to give you this fifty dollars.  We don't have to do that.",3,train
Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_M025.wav,It's a gift.,3,train
Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_M026.wav,"You know, the airlines can not be held responsible for every bag of luggage that comes through here.",3,train
Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_M027.wav,With the amount of--,3,train
Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_M028.wav,"Um, actually, I don't know. I don't know. Oh really?",3,train
Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_M029.wav,Well then maybe you can just call him and he can give you more money.  But right now all I can do--,3,train
Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_M030.wav,"Right now all I can do is just give you this fifty dollars, I'm really sorry.",3,train
Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_M031.wav,Oh.  My name is Sean. Hi.,3,train
Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_M034.wav,"If you want, you can write a letter.  I can give you the address. Yes.  An angry--",3,train
Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_M035.wav,"Or you can make a phone call.  But I think a letter might be a little more-- in my impression, letters have more...",3,train
Session1/sentences/wav/Ses01M_script01_3/Ses01M_script01_3_F000.wav,The only one I know still love his parents.,3,train
Session1/sentences/wav/Ses01M_script01_3/Ses01M_script01_3_F001.wav,Oh it's not bad thing it's good thing.,3,train
Session1/sentences/wav/Ses01M_script01_3/Ses01M_script01_3_F003.wav,"Not sorry, no.  I can't stay here.",1,train
Session1/sentences/wav/Ses01M_script01_3/Ses01M_script01_3_F004.wav,For one thing your mother as much as told me to go.,3,train
